Open,High,Low,Close,Volume,AdjustedClose,Ticker,Date
29.694,29.98,29.508,24.110001,3412e4,19.413523,MSFT,2009-09-03 00:00:00
29.918,30.8,29.905,24.620001,44999700,19.824183,MSFT,2009-09-04 00:00:00
30.576,30.849,30.315,24.82,53737100,19.985222,MSFT,2009-09-08 00:00:00
30.725,30.986,30.638,24.780001,49900300,19.953012,MSFT,2009-09-09 00:00:00
30.8,31.11,30.613,25,46256e3,20.130157,MSFT,2009-09-10 00:00:00
30.961,31.259,30.812,24.860001,54303500,20.017429,MSFT,2009-09-11 00:00:00
30.613,31.16,30.601,25,42806800,20.130157,MSFT,2009-09-14 00:00:00
31.011,31.383,30.874,25.200001,44716600,20.291203,MSFT,2009-09-15 00:00:00
31.358,31.483,30.986,25.200001,50055800,20.291203,MSFT,2009-09-16 00:00:00
31.122,31.52,31.122,25.299999,42428800,20.371723,MSFT,2009-09-17 00:00:00
31.619,31.644,31.172,25.26,68016500,20.339512,MSFT,2009-09-18 00:00:00
31.185,31.507,31.172,25.299999,28878700,20.371723,MSFT,2009-09-21 00:00:00
31.545,32.066,31.408,25.77,61376700,20.750164,MSFT,2009-09-22 00:00:00
32.191,32.6,31.843,25.709999,60599900,20.701851,MSFT,2009-09-23 00:00:00
32.191,32.426,31.868,25.940001,56302900,20.887051,MSFT,2009-09-24 00:00:00
31.905,32.066,31.694,25.549999,50158900,20.573019,MSFT,2009-09-25 00:00:00
31.793,32.489,31.793,25.83,44358e3,20.798477,MSFT,2009-09-28 00:00:00
32.178,32.24,31.905,25.75,39050300,20.734062,MSFT,2009-09-29 00:00:00
31.992,32.277,31.52,25.719999,63533400,20.709908,MSFT,2009-09-30 00:00:00
31.557,31.632,30.8,24.879999,75958100,20.033537,MSFT,2009-10-01 00:00:00
30.377,31.16,30.34,24.959999,51219700,20.097954,MSFT,2009-10-02 00:00:00
31.023,31.122,30.452,24.639999,60804900,19.840282,MSFT,2009-10-05 00:00:00
30.651,31.309,30.626,25.110001,48795300,20.218729,MSFT,2009-10-06 00:00:00
31.036,31.271,30.899,25.1,38472700,20.210678,MSFT,2009-10-07 00:00:00
31.594,32.166,31.321,25.67,60521300,20.669645,MSFT,2009-10-08 00:00:00
31.756,32.029,31.619,25.549999,3952e4,20.573019,MSFT,2009-10-09 00:00:00
31.868,32.153,31.731,25.719999,29145800,20.709908,MSFT,2009-10-12 00:00:00
31.781,32.215,31.694,25.809999,37749e3,20.782377,MSFT,2009-10-13 00:00:00
32.464,32.538,32.066,25.959999,45365500,20.903156,MSFT,2009-10-14 00:00:00
32.166,33.172,32.166,26.709999,65620100,21.507055,MSFT,2009-10-15 00:00:00
32.849,33.072,32.414,26.5,56500900,21.337965,MSFT,2009-10-16 00:00:00
32.898,33.01,32.6,26.360001,48143200,21.225241,MSFT,2009-10-19 00:00:00
32.811,32.923,32.215,26.370001,54604700,21.23329,MSFT,2009-10-20 00:00:00
32.861,33.221,32.774,26.58,61672700,21.402384,MSFT,2009-10-21 00:00:00
32.985,33.184,32.451,26.59,616e5,21.410435,MSFT,2009-10-22 00:00:00
36.264,36.45,34.625,28.02,281761e3,22.561882,MSFT,2009-10-23 00:00:00
34.935,36.04,34.91,28.68,124149700,23.093315,MSFT,2009-10-26 00:00:00
35.68,35.867,35.32,28.59,69685800,23.020851,MSFT,2009-10-27 00:00:00
35.072,35.73,34.712,28.02,73542400,22.561882,MSFT,2009-10-28 00:00:00
34.861,35.283,34.587,28.219999,65225500,22.722919,MSFT,2009-10-29 00:00:00
34.811,35.27,34.351,27.73,73371800,22.328371,MSFT,2009-10-30 00:00:00
34.401,34.836,34.041,27.879999,62428900,22.44915,MSFT,2009-11-02 00:00:00
34.327,34.451,34.066,27.530001,50294800,22.167336,MSFT,2009-11-03 00:00:00
34.389,35.258,34.302,28.059999,63898400,22.59409,MSFT,2009-11-04 00:00:00
35.419,35.693,35.121,28.469999,52681700,22.924223,MSFT,2009-11-05 00:00:00
35.246,35.556,35.022,28.52,38908500,22.964483,MSFT,2009-11-06 00:00:00
35.544,36.016,35.432,28.99,57518e3,23.342928,MSFT,2009-11-09 00:00:00
35.891,36.363,35.78,29.01,65881100,23.359037,MSFT,2009-11-10 00:00:00
36.115,36.388,36.04,29.120001,49693400,23.447607,MSFT,2009-11-11 00:00:00
36.028,36.624,36.016,29.360001,55352400,23.640854,MSFT,2009-11-12 00:00:00
36.599,36.997,36.475,29.629999,53037600,23.858261,MSFT,2009-11-13 00:00:00
36.773,37.009,36.475,29.540001,54129500,23.785789,MSFT,2009-11-16 00:00:00
36.475,37.094,36.438,30,75648900,24.262964,MSFT,2009-11-17 00:00:00
37.094,37.267,36.859,30.110001,59431200,24.351925,MSFT,2009-11-18 00:00:00
37.081,37.094,36.723,29.780001,51967700,24.085037,MSFT,2009-11-19 00:00:00
36.673,36.809,36.389,29.620001,42647100,23.955631,MSFT,2009-11-20 00:00:00
36.896,37.106,36.723,29.940001,41832700,24.214439,MSFT,2009-11-23 00:00:00
37.032,37.081,36.784,29.91,37341400,24.190172,MSFT,2009-11-24 00:00:00
36.859,36.92,36.574,29.790001,32033500,24.093121,MSFT,2009-11-25 00:00:00
35.993,36.339,35.548,29.219999,29357900,23.632126,MSFT,2009-11-27 00:00:00
36.043,36.414,35.857,29.41,44172e3,23.785788,MSFT,2009-11-30 00:00:00
36.5,37.155,36.364,30.01,49904200,24.271051,MSFT,2009-12-01 00:00:00
36.97,37.081,36.661,29.780001,36308600,24.085037,MSFT,2009-12-02 00:00:00
36.896,37.341,36.797,29.83,43095200,24.125473,MSFT,2009-12-03 00:00:00
37.155,37.551,36.883,29.98,58810700,24.246788,MSFT,2009-12-04 00:00:00
36.822,37.192,36.698,29.790001,38082700,24.093121,MSFT,2009-12-07 00:00:00
36.5,36.772,36.327,29.57,37402200,23.915197,MSFT,2009-12-08 00:00:00
36.438,36.859,36.166,29.709999,44713300,24.028419,MSFT,2009-12-09 00:00:00
36.735,37.044,36.673,29.870001,45940200,24.157827,MSFT,2009-12-10 00:00:00
37.056,37.094,36.834,29.85,43744200,24.141649,MSFT,2009-12-11 00:00:00
36.982,37.291,36.97,30.110001,34651200,24.351925,MSFT,2009-12-14 00:00:00
36.958,37.353,36.945,30.02,49473200,24.279139,MSFT,2009-12-15 00:00:00
37.18,37.601,37.143,30.1,55737800,24.343842,MSFT,2009-12-16 00:00:00
37.032,37.044,36.562,29.6,43691200,23.939461,MSFT,2009-12-17 00:00:00
36.896,37.65,36.846,30.360001,94118e3,24.554117,MSFT,2009-12-18 00:00:00
37.588,38.132,37.551,30.52,40129100,24.683527,MSFT,2009-12-21 00:00:00
37.835,38.243,37.761,30.82,36321e3,24.926151,MSFT,2009-12-22 00:00:00
37.971,38.268,37.947,30.92,28362700,25.007029,MSFT,2009-12-23 00:00:00
38.182,38.33,38.033,31,11083900,25.07173,MSFT,2009-12-24 00:00:00
38.33,38.553,38.194,31.17,25384e3,25.209221,MSFT,2009-12-28 00:00:00
38.763,38.948,38.614,31.389999,29716200,25.387152,MSFT,2009-12-29 00:00:00
38.515,38.689,38.083,30.959999,42006200,25.039379,MSFT,2009-12-30 00:00:00
38.305,38.318,37.687,30.48,31929700,24.651169,MSFT,2009-12-31 00:00:00
37.86,38.454,37.823,30.950001,38409100,25.031292,MSFT,2010-01-04 00:00:00
38.145,38.454,37.885,30.959999,49749600,25.039379,MSFT,2010-01-05 00:00:00
38.182,38.429,37.737,30.77,58182400,24.885712,MSFT,2010-01-06 00:00:00
37.873,37.959,37.329,30.450001,50559700,24.626907,MSFT,2010-01-07 00:00:00
37.44,38.182,37.39,30.66,51197400,24.796751,MSFT,2010-01-08 00:00:00
37.971,38.033,37.242,30.27,68754700,24.481333,MSFT,2010-01-11 00:00:00
37.279,37.588,36.982,30.07,65912100,24.31958,MSFT,2010-01-12 00:00:00
37.415,37.737,37.106,30.35,51863500,24.546034,MSFT,2010-01-13 00:00:00
37.477,38.454,37.415,30.959999,63228100,25.039379,MSFT,2010-01-14 00:00:00
38.429,38.627,37.971,30.860001,79913200,24.958506,MSFT,2010-01-15 00:00:00
38.021,38.627,37.934,31.1,46575700,25.152603,MSFT,2010-01-19 00:00:00
38.095,38.256,37.477,30.59,54849500,24.740133,MSFT,2010-01-20 00:00:00
37.848,37.984,37.094,30.01,73086700,24.271051,MSFT,2010-01-21 00:00:00
37.094,37.341,35.659,28.959999,102004600,23.421844,MSFT,2010-01-22 00:00:00
36.154,36.673,35.981,29.32,63373e3,23.713003,MSFT,2010-01-25 00:00:00
36.104,36.908,35.968,29.5,66639900,23.858582,MSFT,2010-01-26 00:00:00
36.29,36.871,35.882,29.67,63949500,23.996077,MSFT,2010-01-27 00:00:00
36.896,36.933,35.721,29.16,117513700,23.583601,MSFT,2010-01-28 00:00:00
36.97,36.995,34.2,28.18,193888500,22.791016,MSFT,2010-01-29 00:00:00
35.103,35.214,34.522,28.41,85931100,22.977024,MSFT,2010-02-01 00:00:00
35.078,35.239,34.794,28.459999,54413700,23.017467,MSFT,2010-02-02 00:00:00
34.942,35.597,34.769,28.629999,61397900,23.154957,MSFT,2010-02-03 00:00:00
35.091,35.239,34.386,27.84,7785e4,22.516031,MSFT,2010-02-04 00:00:00
34.621,34.967,34.089,28.02,80960100,22.661612,MSFT,2010-02-05 00:00:00
34.633,34.72,34.089,27.719999,52820600,22.418978,MSFT,2010-02-08 00:00:00
34.584,35.041,34.312,28.01,59195800,22.653522,MSFT,2010-02-09 00:00:00
34.658,34.917,34.423,27.99,48591300,22.637346,MSFT,2010-02-10 00:00:00
34.534,35.115,34.25,28.120001,65993700,22.742487,MSFT,2010-02-11 00:00:00
34.386,34.695,34.101,27.93,81117200,22.588823,MSFT,2010-02-12 00:00:00
34.62,34.915,34.484,28.35,51935600,23.035725,MSFT,2010-02-16 00:00:00
35.112,35.259,34.903,28.59,45882900,23.230732,MSFT,2010-02-17 00:00:00
35.186,35.727,35.087,28.969999,42856500,23.539505,MSFT,2010-02-18 00:00:00
35.432,35.592,35.309,28.77,44451800,23.376989,MSFT,2010-02-19 00:00:00
35.493,35.616,35.259,28.73,36707100,23.34449,MSFT,2010-02-22 00:00:00
35.296,35.481,34.57,28.33,52266200,23.019466,MSFT,2010-02-23 00:00:00
35.099,35.432,34.927,28.629999,43165900,23.263229,MSFT,2010-02-24 00:00:00
34.792,35.259,34.484,28.6,48735300,23.238861,MSFT,2010-02-25 00:00:00
35.259,35.506,35.087,28.67,40370600,23.295738,MSFT,2010-02-26 00:00:00
35.407,35.752,35.112,29.02,43805400,23.580126,MSFT,2010-03-01 00:00:00
35.789,36.059,34.755,28.459999,93123900,23.125097,MSFT,2010-03-02 00:00:00
35.087,35.21,34.89,28.459999,48442100,23.125097,MSFT,2010-03-03 00:00:00
35.026,35.259,34.792,28.629999,42890600,23.263229,MSFT,2010-03-04 00:00:00
35.272,35.296,34.976,28.59,56001800,23.230732,MSFT,2010-03-05 00:00:00
35.099,35.604,35.075,28.629999,39414500,23.263229,MSFT,2010-03-08 00:00:00
35.149,35.826,35.136,28.799999,50271600,23.401365,MSFT,2010-03-09 00:00:00
35.518,35.826,35.444,28.969999,44891400,23.539505,MSFT,2010-03-10 00:00:00
35.555,35.924,35.506,29.18,35349700,23.710136,MSFT,2010-03-11 00:00:00
36.084,36.158,35.739,29.27,31700200,23.783268,MSFT,2010-03-12 00:00:00
35.912,36.146,35.703,29.290001,37512e3,23.799515,MSFT,2010-03-15 00:00:00
36.207,36.293,35.936,29.370001,36723500,23.864525,MSFT,2010-03-16 00:00:00
36.306,36.761,36.183,29.629999,50385700,24.075779,MSFT,2010-03-17 00:00:00
36.466,36.576,36.306,29.610001,43845200,24.059532,MSFT,2010-03-18 00:00:00
36.626,36.798,36.121,29.59,81332100,24.043282,MSFT,2010-03-19 00:00:00
36.306,36.552,36.17,29.6,37718200,24.051405,MSFT,2010-03-22 00:00:00
36.416,36.798,36.195,29.879999,42026600,24.278917,MSFT,2010-03-23 00:00:00
36.576,36.736,36.429,29.65,33987700,24.092031,MSFT,2010-03-24 00:00:00
36.712,37.622,36.675,30.01,73168700,24.38455,MSFT,2010-03-25 00:00:00
37.032,37.167,36.416,29.66,55595500,24.100151,MSFT,2010-03-26 00:00:00
36.564,36.699,36.367,29.59,33336e3,24.043282,MSFT,2010-03-29 00:00:00
36.466,36.749,36.306,29.77,34954800,24.189547,MSFT,2010-03-30 00:00:00
36.478,36.576,35.899,29.290001,6376e4,23.799515,MSFT,2010-03-31 00:00:00
36.121,36.355,35.223,29.16,74768100,23.693886,MSFT,2010-04-01 00:00:00
35.85,36.219,35.727,29.27,34331200,23.783268,MSFT,2010-04-05 00:00:00
35.875,36.404,35.666,29.32,47366800,23.823895,MSFT,2010-04-06 00:00:00
35.887,36.379,35.863,29.35,58318800,23.848269,MSFT,2010-04-07 00:00:00
36.084,36.896,36.059,29.92,63713800,24.311422,MSFT,2010-04-08 00:00:00
36.859,37.426,36.798,30.34,54752500,24.652691,MSFT,2010-04-09 00:00:00
37.229,37.524,37.179,30.32,37068800,24.63644,MSFT,2010-04-12 00:00:00
37.106,37.536,37.081,30.450001,41374600,24.742069,MSFT,2010-04-13 00:00:00
37.893,38.152,37.733,30.82,68941200,25.042719,MSFT,2010-04-14 00:00:00
37.93,38.09,37.795,30.870001,52745400,25.083342,MSFT,2010-04-15 00:00:00
37.893,38.127,37.659,30.67,88703100,24.920826,MSFT,2010-04-16 00:00:00
37.869,38.459,37.856,31.040001,64970300,25.221474,MSFT,2010-04-19 00:00:00
38.422,38.693,38.312,31.360001,52199500,25.481485,MSFT,2010-04-20 00:00:00
38.558,38.767,38.435,31.33,55343100,25.457111,MSFT,2010-04-21 00:00:00
38.201,38.804,38.029,31.389999,84847600,25.505865,MSFT,2010-04-22 00:00:00
38.299,38.865,37.721,30.959999,126766600,25.156467,MSFT,2010-04-23 00:00:00
38.152,38.496,37.979,31.110001,63649300,25.278353,MSFT,2010-04-26 00:00:00
38.09,38.459,37.844,30.85,68730900,25.067087,MSFT,2010-04-27 00:00:00
38.053,38.152,37.684,30.91,64557900,25.115841,MSFT,2010-04-28 00:00:00
38.065,38.681,37.745,31,52665200,25.188974,MSFT,2010-04-29 00:00:00
38.238,38.25,37.561,30.540001,63214800,24.815191,MSFT,2010-04-30 00:00:00
37.745,38.225,37.635,30.860001,43989500,25.075214,MSFT,2010-05-03 00:00:00
37.561,37.598,36.613,30.129999,82085600,24.48205,MSFT,2010-05-04 00:00:00
36.638,37.032,36.539,29.85,66833800,24.254547,MSFT,2010-05-05 00:00:00
36.416,36.773,34.349,28.98,128613e3,23.547626,MSFT,2010-05-06 00:00:00
35.604,35.629,33.623,28.209999,173718100,22.921961,MSFT,2010-05-07 00:00:00
35.703,36.281,35.333,28.940001,86653300,23.515123,MSFT,2010-05-10 00:00:00
35.296,36.49,35.161,28.879999,63789400,23.46637,MSFT,2010-05-11 00:00:00
35.666,36.404,35.592,29.440001,47146800,23.9214,MSFT,2010-05-12 00:00:00
36.01,36.589,35.912,29.24,45188800,23.758886,MSFT,2010-05-13 00:00:00
35.936,35.949,35.247,28.93,63334e3,23.506998,MSFT,2010-05-14 00:00:00
35.838,35.973,35.013,28.940001,46053300,23.515123,MSFT,2010-05-17 00:00:00
35.371,35.53,34.795,28.6,52690600,23.343721,MSFT,2010-05-18 00:00:00
34.942,35.15,34.047,28.24,61746700,23.049887,MSFT,2010-05-19 00:00:00
33.876,34.109,33.129,27.110001,87991100,22.127563,MSFT,2010-05-20 00:00:00
32.626,33.214,32.393,26.84,117596300,21.907181,MSFT,2010-05-21 00:00:00
32.896,32.908,32.173,26.27,73711700,21.44194,MSFT,2010-05-24 00:00:00
31.426,32.259,31.095,26.07,98373600,21.278692,MSFT,2010-05-25 00:00:00
32.136,32.602,30.09,25.01,176684100,20.413513,MSFT,2010-05-26 00:00:00
31.524,32.295,31.524,26,136433600,21.221563,MSFT,2010-05-27 00:00:00
31.658,32.001,31.438,25.799999,67496900,21.058319,MSFT,2010-05-28 00:00:00
31.279,32.234,31.266,25.889999,76152400,21.131786,MSFT,2010-06-01 00:00:00
31.928,32.442,31.524,26.459999,65718800,21.597019,MSFT,2010-06-02 00:00:00
32.528,32.994,32.357,26.860001,67837e3,21.923508000000002,MSFT,2010-06-03 00:00:00
31.977,32.553,31.389,25.790001,89832200,21.050154,MSFT,2010-06-04 00:00:00
31.634,31.646,30.923,25.290001,80456200,20.642048,MSFT,2010-06-07 00:00:00
30.936,30.948,30.2,25.110001,87355e3,20.495134,MSFT,2010-06-08 00:00:00
30.899,31.266,30.323,24.790001,87794e3,20.233946,MSFT,2010-06-09 00:00:00
30.788,30.813,30.36,25,78930900,20.405352,MSFT,2010-06-10 00:00:00
30.678,31.511,30.347,25.66,68057700,20.94405,MSFT,2010-06-11 00:00:00
31.683,31.805,31.205,25.5,50972400,20.813459,MSFT,2010-06-14 00:00:00
31.548,32.651,31.536,26.58,81641500,21.694975,MSFT,2010-06-15 00:00:00
32.43,32.565,32.136,26.32,48698e3,21.482754,MSFT,2010-06-16 00:00:00
32.54,32.675,31.903,26.370001,47995500,21.52356,MSFT,2010-06-17 00:00:00
32.308,32.504,32.063,26.440001,52075600,21.580694,MSFT,2010-06-18 00:00:00
32.81,32.945,31.72,25.950001,54625300,21.180748,MSFT,2010-06-21 00:00:00
32.05,32.406,31.56,25.77,55985400,21.033833,MSFT,2010-06-22 00:00:00
31.585,31.585,30.899,25.309999,61466200,20.658375,MSFT,2010-06-23 00:00:00
31.193,31.511,30.543,25,85243400,20.405352,MSFT,2010-06-24 00:00:00
30.69,30.764,29.784,24.530001,156256700,20.02173,MSFT,2010-06-25 00:00:00
30.029,30.151,29.551,24.309999,73784800,19.842161,MSFT,2010-06-28 00:00:00
29.563,29.649,28.314,23.309999,119882100,19.025944,MSFT,2010-06-29 00:00:00
28.546,29.012,28.118,23.01,81050500,18.781084,MSFT,2010-06-30 00:00:00
28.289,28.571,27.848,23.16,92239400,18.903517,MSFT,2010-07-01 00:00:00
28.62,28.767,28.24,23.27,62485100,18.993296,MSFT,2010-07-02 00:00:00
29.037,29.514,28.889,23.82,73592e3,19.442217,MSFT,2010-07-06 00:00:00
29.184,29.796,28.926,24.299999,79965300,19.833996,MSFT,2010-07-07 00:00:00
30.139,30.164,29.367,24.41,50758100,19.923784,MSFT,2010-07-08 00:00:00
29.808,29.906,29.588,24.27,53806100,19.809507,MSFT,2010-07-09 00:00:00
29.931,30.494,29.919,24.83,49854200,20.266592,MSFT,2010-07-12 00:00:00
30.801,30.997,30.507,25.129999,61928700,20.511454,MSFT,2010-07-13 00:00:00
31.242,31.377,30.776,25.440001,72808100,20.764484,MSFT,2010-07-14 00:00:00
31.242,31.352,30.605,25.51,56934700,20.821617,MSFT,2010-07-15 00:00:00
31.254,31.413,30.482,24.889999,65064800,20.315567,MSFT,2010-07-16 00:00:00
30.58,30.997,30.519,25.23,38181800,20.593075,MSFT,2010-07-19 00:00:00
30.458,31.217,30.262,25.48,45530700,20.797132,MSFT,2010-07-20 00:00:00
31.364,31.426,30.605,25.120001,73297300,20.5033,MSFT,2010-07-21 00:00:00
31.254,31.842,31.205,25.84,73016400,21.090971,MSFT,2010-07-22 00:00:00
31.658,31.879,30.936,25.809999,108520100,21.066483,MSFT,2010-07-23 00:00:00
31.683,32.099,31.609,26.1,67249900,21.303185,MSFT,2010-07-26 00:00:00
32.026,32.148,31.805,26.16,60672100,21.352156,MSFT,2010-07-27 00:00:00
31.94,32.087,31.646,25.950001,69704800,21.180748,MSFT,2010-07-28 00:00:00
32.014,32.357,31.364,26.030001,69446200,21.246052,MSFT,2010-07-29 00:00:00
31.548,31.658,31.058,25.809999,83534800,21.066483,MSFT,2010-07-30 00:00:00
31.842,32.32,31.548,26.33,55044600,21.490917,MSFT,2010-08-02 00:00:00
32.099,32.283,31.818,26.16,56877700,21.352156,MSFT,2010-08-03 00:00:00
32.038,32.148,31.168,25.73,78531900,21.001183,MSFT,2010-08-04 00:00:00
31.23,31.34,30.887,25.370001,64922100,20.707344,MSFT,2010-08-05 00:00:00
30.85,31.315,30.654,25.549999,55982100,20.854269,MSFT,2010-08-06 00:00:00
31.303,31.524,31.083,25.610001,57096500,20.903236,MSFT,2010-08-09 00:00:00
31.034,31.046,30.482,25.07,87257700,20.462482,MSFT,2010-08-10 00:00:00
30.237,30.507,30.09,24.860001,76746900,20.291077,MSFT,2010-08-11 00:00:00
29.919,30.237,29.845,24.49,70240500,19.98908,MSFT,2010-08-12 00:00:00
29.833,30.225,29.698,24.4,45263500,19.915619,MSFT,2010-08-13 00:00:00
29.845,30.151,29.772,24.5,40909700,19.997242,MSFT,2010-08-16 00:00:00
30.113,30.418,29.979,24.709999,52912600,20.276236,MSFT,2010-08-17 00:00:00
30.077,30.406,29.748,24.82,46818900,20.366499,MSFT,2010-08-18 00:00:00
30.004,30.15,29.504,24.440001,54064600,20.054678,MSFT,2010-08-19 00:00:00
29.626,29.735,29.492,24.23,49560100,19.882366,MSFT,2010-08-20 00:00:00
29.784,30.028,29.541,24.280001,51643e3,19.923391,MSFT,2010-08-23 00:00:00
29.358,29.675,29.248,24.040001,66522500,19.726458,MSFT,2010-08-24 00:00:00
29.248,29.516,29.09,24.1,47404800,19.77569,MSFT,2010-08-25 00:00:00
29.358,29.48,28.992,23.82,49105300,19.545929,MSFT,2010-08-26 00:00:00
29.102,29.272,28.651,23.93,60939400,19.636189,MSFT,2010-08-27 00:00:00
28.931,29.029,28.761,23.639999,45453100,19.398228,MSFT,2010-08-30 00:00:00
28.761,28.919,28.419,23.469999,66074600,19.258734,MSFT,2010-08-31 00:00:00
28.846,29.187,28.687,23.9,65235900,19.611568,MSFT,2010-09-01 00:00:00
29.102,29.187,28.895,23.940001,48837100,19.644398,MSFT,2010-09-02 00:00:00
29.541,29.796,29.492,24.290001,64189100,19.931597,MSFT,2010-09-03 00:00:00
29.37,29.614,29.151,23.959999,51928700,19.660807,MSFT,2010-09-07 00:00:00
29.333,29.492,28.931,23.93,65512400,19.636189,MSFT,2010-09-08 00:00:00
29.48,29.504,29.236,24.01,46028900,19.701839,MSFT,2010-09-09 00:00:00
29.224,29.285,28.992,23.85,58284300,19.570541,MSFT,2010-09-10 00:00:00
29.492,30.82,29.358,25.110001,114680400,20.604462,MSFT,2010-09-13 00:00:00
30.515,30.893,30.333,25.030001,87160400,20.538818,MSFT,2010-09-14 00:00:00
30.589,30.735,30.369,25.120001,56201900,20.612671,MSFT,2010-09-15 00:00:00
30.54,30.918,30.528,25.33,44548300,20.784986,MSFT,2010-09-16 00:00:00
30.954,31.113,30.564,25.219999,70341600,20.694723,MSFT,2010-09-17 00:00:00
30.808,31.1,30.601,25.43,49838700,20.867043,MSFT,2010-09-20 00:00:00
30.979,30.979,30.564,25.15,52675700,20.637285,MSFT,2010-09-21 00:00:00
30.333,30.43,29.687,24.610001,94299400,20.194176,MSFT,2010-09-22 00:00:00
29.87,29.967,29.687,24.43,46201800,20.04648,MSFT,2010-09-23 00:00:00
30.028,30.223,29.955,24.780001,51948800,20.333677,MSFT,2010-09-24 00:00:00
30.284,30.455,29.967,24.73,43603300,20.29265,MSFT,2010-09-27 00:00:00
30.223,30.345,29.675,24.68,56041200,20.251619,MSFT,2010-09-28 00:00:00
30.016,30.052,29.736,24.5,44318900,20.103916,MSFT,2010-09-29 00:00:00
29.991,30.26,29.687,24.49,61262700,20.095709,MSFT,2010-09-30 00:00:00
30.186,30.247,29.614,24.379999,62672300,20.005451,MSFT,2010-10-01 00:00:00
29.199,29.236,28.98,23.91,98143400,19.61978,MSFT,2010-10-04 00:00:00
29.321,29.796,29.138,24.35,78152900,19.980831,MSFT,2010-10-05 00:00:00
29.638,29.906,29.406,24.43,50489700,20.04648,MSFT,2010-10-06 00:00:00
30.004,30.162,29.589,24.530001,50096100,20.128532,MSFT,2010-10-07 00:00:00
30.004,30.04,29.699,24.57,41327800,20.161356,MSFT,2010-10-08 00:00:00
30.15,30.15,29.857,24.59,27587800,20.177769,MSFT,2010-10-11 00:00:00
30.04,30.381,29.772,24.83,50141500,20.374702,MSFT,2010-10-12 00:00:00
30.491,31.125,30.333,25.34,75336500,20.793192,MSFT,2010-10-13 00:00:00
30.82,30.881,30.467,25.23,51949100,20.70293,MSFT,2010-10-14 00:00:00
30.905,31.137,30.747,25.540001,68954800,20.957312,MSFT,2010-10-15 00:00:00
31.186,31.624,31.015,25.82,48330500,21.187065,MSFT,2010-10-18 00:00:00
30.796,30.918,30.406,25.1,66150900,20.596252,MSFT,2010-10-19 00:00:00
30.784,30.954,30.589,25.309999,56283600,20.768578,MSFT,2010-10-20 00:00:00
30.954,31.125,30.528,25.42,50032400,20.858837,MSFT,2010-10-21 00:00:00
31.1,31.125,30.796,25.379999,25837900,20.826014,MSFT,2010-10-22 00:00:00
30.759,30.893,30.674,25.190001,50912400,20.670107,MSFT,2010-10-25 00:00:00
30.613,31.649,30.54,25.9,69304200,21.252708,MSFT,2010-10-26 00:00:00
31.429,31.819,31.222,26.049999,64805500,21.375788,MSFT,2010-10-27 00:00:00
31.941,32.148,31.588,26.280001,80730300,21.564524,MSFT,2010-10-28 00:00:00
33.087,33.148,32.27,26.67,114193200,21.884548,MSFT,2010-10-29 00:00:00
32.758,33.172,32.538,26.950001,61912100,22.114309,MSFT,2010-11-01 00:00:00
32.977,33.416,32.928,27.389999,54402100,22.475355,MSFT,2010-11-02 00:00:00
33.465,33.501,32.855,27.030001,110255300,22.179953,MSFT,2010-11-03 00:00:00
33.404,33.428,32.916,27.139999,93599300,22.270218,MSFT,2010-11-04 00:00:00
33.111,33.136,32.331,26.85,110953700,22.032251,MSFT,2010-11-05 00:00:00
32.514,35.183,32.392,26.809999,71670800,21.999424,MSFT,2010-11-08 00:00:00
32.672,33.038,32.551,26.950001,58538600,22.114309,MSFT,2010-11-09 00:00:00
32.916,33.002,32.672,26.940001,52277300,22.1061,MSFT,2010-11-10 00:00:00
32.514,32.563,32.027,26.68,62073100,21.892754,MSFT,2010-11-11 00:00:00
32.258,32.319,31.807,26.27,64962200,21.55632,MSFT,2010-11-12 00:00:00
32.088,32.295,31.893,26.200001,51794600,21.49888,MSFT,2010-11-15 00:00:00
31.54,31.54,31.068,25.809999,65339200,21.308992,MSFT,2010-11-16 00:00:00
31.371,31.383,30.947,25.57,58299700,21.110847,MSFT,2010-11-17 00:00:00
31.141,31.589,31.019,25.84,59514e3,21.333757,MSFT,2010-11-18 00:00:00
31.25,31.286,31.007,25.690001,52423200,21.209921,MSFT,2010-11-19 00:00:00
31.068,31.177,30.814,25.73,53350500,21.242941,MSFT,2010-11-22 00:00:00
30.971,31.007,30.39,25.120001,69742500,20.739321,MSFT,2010-11-23 00:00:00
30.523,30.838,30.474,25.370001,56825900,20.945724,MSFT,2010-11-24 00:00:00
30.535,30.777,30.487,25.25,21356500,20.846645,MSFT,2010-11-26 00:00:00
30.511,30.789,30.196,25.309999,56603600,20.896185,MSFT,2010-11-29 00:00:00
30.341,30.85,30.281,25.26,75282100,20.8549,MSFT,2010-11-30 00:00:00
30.971,31.795,30.959,26.040001,74123500,21.49888,MSFT,2010-12-01 00:00:00
31.783,32.679,31.734,26.889999,91759200,22.200649,MSFT,2010-12-02 00:00:00
32.473,32.776,32.437,27.02,52622e3,22.307976,MSFT,2010-12-03 00:00:00
32.618,32.679,32.412,26.84,36264200,22.159369,MSFT,2010-12-06 00:00:00
32.8,32.861,32.521,26.870001,57860500,22.184137,MSFT,2010-12-07 00:00:00
32.497,32.994,32.461,27.23,41666800,22.481356,MSFT,2010-12-08 00:00:00
33.042,33.115,32.715,27.08,47148300,22.357513,MSFT,2010-12-09 00:00:00
32.933,33.188,32.836,27.34,37625800,22.57217,MSFT,2010-12-10 00:00:00
